week,soloOrDuo,player1,player2,region,rank,payout,points   
Week 1,Solo,SEN Bugh?,,NA East,1,5000,69
Week 1,Solo,FaZe Dubs.,,NA East,2,4000,68
Week 1,Solo,Ghost Bizzle,,NA East,3,3000,65
Week 1,Solo,TSM_Comadon,,NA East,4,2500,63
Week 1,Solo,Mjólnir,,NA East,5,2250,60
Week 1,Solo,100T Ceice,,NA East,6,2000,60
Week 1,Solo,Envy LeNain,,NA East,7,1750,60
Week 1,Solo,Secret Fuzzy,,NA East,8,1500,60
Week 1,Solo,KingTrigg,,NA East,9,1250,60
Week 1,Solo,Ghost A??ault,,NA East,10,1000,59
Week 1,Solo,OT Spades,,NA East,11,800,59
Week 1,Solo,Marzz_Ow,,NA East,12,800,58
Week 1,Solo,OT TwizBot,,NA East,13,800,57
Week 1,Solo,LZR Kreo,,NA East,14,800,56
Week 1,Solo,Hippie Habitat,,NA East,15,800,56
Week 1,Solo,Lanson.,,NA East,16,800,56
Week 1,Solo,Ghost Snood,,NA East,17,800,56
Week 1,Solo,MRKN Av,,NA East,18,800,56
Week 1,Solo,Nittle GG,,NA East,19,800,54
Week 1,Solo,Mazer Kryza.,,NA East,20,800,54
Week 1,Solo,KNG Unknown,,NA East,21,650,54
Week 1,Solo,RogueShark_,,NA East,22,650,53
Week 1,Solo,inno?ent?,,NA East,23,650,53
Week 1,Solo,Hogmanlolz,,NA East,24,650,53
Week 1,Solo,Frey,,NA East,25,650,53
Week 1,Solo,OT th3pacifist,,NA East,26,650,52
Week 1,Solo,Envy collinfrags,,NA East,27,650,52
Week 1,Solo,oovik,,NA East,28,650,52
Week 1,Solo,Twitch Dovpy,,NA East,29,650,52
Week 1,Solo,clkzy,,NA East,30,650,52
Week 1,Solo,Evade MistaDong,,NA East,31,550,52
Week 1,Solo,Diamond ?,,NA East,32,550,51
Week 1,Solo,bhegs,,NA East,33,550,51
Week 1,Solo,?rtsy,,NA East,34,550,50
Week 1,Solo,Bolt Tetchra,,NA East,35,550,50
Week 1,Solo,Thre?ts,,NA East,36,550,50
Week 1,Solo,Ghost Enzo,,NA East,37,550,50
Week 1,Solo,RBK Steanzz,,NA East,38,550,49
Week 1,Solo,Ghost Dmo,,NA East,39,550,49
Week 1,Solo,parallel gage,,NA East,40,550,49
Week 1,Solo,Kydra.,,NA East,41,450,49
Week 1,Solo,Thatoneguy.-_-,,NA East,42,450,49
Week 1,Solo,Ghost Ghoulx,,NA East,43,450,49
Week 1,Solo,MrMavsTV,,NA East,44,450,48
Week 1,Solo,LG Tyler15,,NA East,45,450,48
Week 1,Solo,Lyricen,,NA East,46,450,48
Week 1,Solo,bergtheplug type,,NA East,47,450,48
Week 1,Solo,NC Khanada,,NA East,48,450,47
Week 1,Solo,Sleepyfn yt,,NA East,49,450,47
Week 1,Solo,Carbon Singl3,,NA East,50,450,47
Week 1,Solo,Zeiy.,,NA East,51,400,47
Week 1,Solo,SharpSZN,,NA East,52,400,47
Week 1,Solo,Pyro Voil,,NA East,53,400,47
Week 1,Solo,Twitch GooshFN,,NA East,54,400,47
Week 1,Solo,TwitchTV Walspar,,NA East,55,400,47
Week 1,Solo,Connoreo,,NA East,56,400,47
Week 1,Solo,E11 BlooTea,,NA East,57,400,46
Week 1,Solo,Wolfzy FA,,NA East,58,400,46
Week 1,Solo,Nine Brees,,NA East,59,400,46
Week 1,Solo,Symfuhny,,NA East,60,400,46
Week 1,Solo,LDamienS,,NA East,61,400,46
Week 1,Solo,Aj?y,,NA East,62,400,46
Week 1,Solo,MRKN Percently,,NA East,63,400,45
Week 1,Solo,CODE XAYJI,,NA East,64,400,45
Week 1,Solo,PIERXBL IS TRASH,,NA East,65,400,45
Week 1,Solo,ellahinator,,NA East,66,400,45
Week 1,Solo,Bolt Eclipsae,,NA East,67,400,45
Week 1,Solo,RBK JDW,,NA East,68,400,45
Week 1,Solo,NRG Zayt,,NA East,69,400,44
Week 1,Solo,CLG psalm,,NA East,70,400,44
Week 1,Solo,nuble on twitch,,NA East,71,400,44
Week 1,Solo,HydraFN,,NA East,72,400,44
Week 1,Solo,OwlFN,,NA East,73,400,44
Week 1,Solo,TillTV-,,NA East,74,400,44
Week 1,Solo,fireturtle34,,NA East,75,400,44
Week 1,Solo,MSF Clix,,NA East,76,350,43
Week 1,Solo,strëtch,,NA East,77,350,43
Week 1,Solo,rickishaw,,NA East,78,350,43
Week 1,Solo,GodNi?k,,NA East,79,350,43
Week 1,Solo,clarityG,,NA East,80,350,43
Week 1,Solo,S?aR JT,,NA East,81,350,43
Week 1,Solo,Statíc,,NA East,82,350,43
Week 1,Solo,code PLEASEBUILD,,NA East,83,350,43
Week 1,Solo,Twitch ABC_Trash,,NA East,84,350,43
Week 1,Solo,100T Blind.,,NA East,85,350,43
Week 1,Solo,Grov?,,NA East,86,350,43
Week 1,Solo,Mojo,,NA East,87,350,43
Week 1,Solo,JNJABA07,,NA East,88,350,43
Week 1,Solo,RBK JLove,,NA East,89,350,43
Week 1,Solo,YT Dom x,,NA East,90,350,43
Week 1,Solo,MoR Oorix,,NA East,91,350,43
Week 1,Solo,10bit,,NA East,92,350,43
Week 1,Solo,Tchad GG,,NA East,93,350,43
Week 1,Solo,Tetrah.,,NA East,94,350,43
Week 1,Solo,thn dany,,NA East,95,350,42
Week 1,Solo,E11 Grazca,,NA East,96,350,42
Week 1,Solo,Godkicks,,NA East,97,350,42
Week 1,Solo,FA NetZzRT,,NA East,98,350,42
Week 1,Solo,E11 Joseph,,NA East,99,350,42
Week 1,Solo,De?troy,,NA East,100,350,42
Week 3,Solo,Tfue,,NA East,1,5000,69
Week 3,Solo,KNG Unknown,,NA East,2,4000,67
Week 3,Solo,FaZe Funk,,NA East,3,3000,64
Week 3,Solo,Nittle GG,,NA East,4,2500,64
Week 3,Solo,CLG psalm,,NA East,5,2250,64
Week 3,Solo,FaZe Dubs.,,NA East,6,2000,64
Week 3,Solo,MSF Clix,,NA East,7,1750,63
Week 3,Solo,De?troy,,NA East,8,1500,60
Week 3,Solo,Ghost Snood,,NA East,9,1250,60
Week 3,Solo,Hogmanlolz,,NA East,10,1000,59
Week 3,Solo,Ghost Saf,,NA East,11,800,59
Week 3,Solo,ShawnClaude,,NA East,12,800,59
Week 3,Solo,MSF Famhood,,NA East,13,800,58
Week 3,Solo,Th? Uzi,,NA East,14,800,57
Week 3,Solo,yung cowculator,,NA East,15,800,57
Week 3,Solo,nanolite.,,NA East,16,800,56
Week 3,Solo,SEN Bugh?,,NA East,17,800,55
Week 3,Solo,E11 ??ART,,NA East,18,800,55
Week 3,Solo,EG JTruth,,NA East,19,800,55
Week 3,Solo,RBK JeR?,,NA East,20,800,54
Week 3,Solo,SoaR Scoped,,NA East,21,650,54
Week 3,Solo,E11 Joseph,,NA East,22,650,54
Week 3,Solo,SEN Animal,,NA East,23,650,54
Week 3,Solo,bhegs,,NA East,24,650,54
Week 3,Solo,100T Elevate,,NA East,25,650,54
Week 3,Solo,v?x,,NA East,26,650,53
Week 3,Solo,Xebiit,,NA East,27,650,53
Week 3,Solo,ApexCoop.,,NA East,28,650,53
Week 3,Solo,kolorful ?,,NA East,29,650,53
Week 3,Solo,Twitch Nycoking,,NA East,30,650,52
Week 3,Solo,Everox Has 0ms,,NA East,31,550,52
Week 3,Solo,strëtch,,NA East,32,550,52
Week 3,Solo,BuckeFPS,,NA East,33,550,52
Week 3,Solo,TSM_Zexrow,,NA East,34,550,52
Week 3,Solo,Twitch.Luneze,,NA East,35,550,51
Week 3,Solo,0 ping smqcked,,NA East,36,550,51
Week 3,Solo,llllIIIIllIIllll,,NA East,37,550,51
Week 3,Solo,Pourings,,NA East,38,550,51
Week 3,Solo,NioRooch,,NA East,39,550,51
Week 3,Solo,MRKN Perplexii,,NA East,40,550,51
Week 3,Solo,jahq2k,,NA East,41,450,51
Week 3,Solo,Evade Rampage,,NA East,42,450,50
Week 3,Solo,Kiox.,,NA East,43,450,50
Week 3,Solo,pho9n,,NA East,44,450,50
Week 3,Solo,Lazarº,,NA East,45,450,50
Week 3,Solo,clarityG,,NA East,46,450,49
Week 3,Solo,Go Crazy Beech,,NA East,47,450,49
Week 3,Solo,FaZe Tilt,,NA East,48,450,49
Week 3,Solo,Dopi?,,NA East,49,450,49
Week 3,Solo,E11 daxor.,,NA East,50,450,49
Week 3,Solo,FaZe Bini,,NA East,51,400,49
Week 3,Solo,SheepImThat,,NA East,52,400,48
Week 3,Solo,E11 BlooTea,,NA East,53,400,48
Week 3,Solo,TF Cole,,NA East,54,400,48
Week 3,Solo,conner is goofy,,NA East,55,400,48
Week 3,Solo,Co1azo,,NA East,56,400,48
Week 3,Solo,armani ?,,NA East,57,400,48
Week 3,Solo,WordBro,,NA East,58,400,47
Week 3,Solo,FLY Faultur,,NA East,59,400,47
Week 3,Solo,Smitey.,,NA East,60,400,47
Week 3,Solo,Nurmacy,,NA East,61,400,47
Week 3,Solo,monky carter,,NA East,62,400,47
Week 3,Solo,Pyro Voil,,NA East,63,400,46
Week 3,Solo,Bolt Eclipsae,,NA East,64,400,46
Week 3,Solo,DavisEz,,NA East,65,400,46
Week 3,Solo,Lanson.,,NA East,66,400,46
Week 3,Solo,Pyronic Criz,,NA East,67,400,46
Week 3,Solo,NC Khanada,,NA East,68,400,46
Week 3,Solo,aaron.gov,,NA East,69,400,46
Week 3,Solo,OT TwizBot,,NA East,70,400,46
Week 3,Solo,Doubtsy,,NA East,71,400,46
Week 3,Solo,E11 Agholor,,NA East,72,400,46
Week 3,Solo,Eco Tf Up,,NA East,73,400,45
Week 3,Solo,RogueShark_,,NA East,74,400,45
Week 3,Solo,TTV EggnogOW,,NA East,75,400,45
Week 3,Solo,Kodi,,NA East,76,350,45
Week 3,Solo,Twitch GlitchSZN,,NA East,77,350,45
Week 3,Solo,Te?Jay,,NA East,78,350,45
Week 3,Solo,MySticks ?,,NA East,79,350,45
Week 3,Solo,Bad RNG iPepper,,NA East,80,350,45
Week 3,Solo,Jumpen.,,NA East,81,350,45
Week 3,Solo,Enigmafy,,NA East,82,350,44
Week 3,Solo,LiquidGabe,,NA East,83,350,44
Week 3,Solo,FrayFN,,NA East,84,350,44
Week 3,Solo,Fxsiions,,NA East,85,350,44
Week 3,Solo,LG Devious,,NA East,86,350,44
Week 3,Solo,Scubify,,NA East,87,350,44
Week 3,Solo,Topgun,,NA East,88,350,44
Week 3,Solo,Calebur,,NA East,89,350,43
Week 3,Solo,ghost thwifooo,,NA East,90,350,43
Week 3,Solo,malarizzle.,,NA East,91,350,43
Week 3,Solo,IMAGINE IF.,,NA East,92,350,43
Week 3,Solo,wsup frugz,,NA East,93,350,43
Week 3,Solo,RoAtDW,,NA East,94,350,43
Week 3,Solo,ItsTrajectory,,NA East,95,350,43
Week 3,Solo,Discord Seem9966,,NA East,96,350,43
Week 3,Solo,Parallel AND0,,NA East,97,350,43
Week 3,Solo,FlixZys,,NA East,98,350,43
Week 3,Solo,Kaaras007 on H2O,,NA East,99,350,43
Week 3,Solo,thn dany,,NA East,100,350,43
Week 5,Solo,FaZe Dubs.,,NA East,1,5000,84
Week 5,Solo,NRG Zayt,,NA East,2,4000,71
Week 5,Solo,MSF Clix,,NA East,3,3000,69
Week 5,Solo,RogueShark_,,NA East,4,2500,66
Week 5,Solo,kolorful ?,,NA East,5,2250,64
Week 5,Solo,FaZe Megga.,,NA East,6,2000,64
Week 5,Solo,BuckeFPS,,NA East,7,1750,63
Week 5,Solo,Klass.,,NA East,8,1500,63
Week 5,Solo,Ghost Snood,,NA East,9,1250,63
Week 5,Solo,Ferrrnando,,NA East,10,1000,62
Week 5,Solo,Baldysama,,NA East,11,800,61
Week 5,Solo,coL MackWood,,NA East,12,800,60
Week 5,Solo,WG Vice,,NA East,13,800,59
Week 5,Solo,xilº,,NA East,14,800,59
Week 5,Solo,AE thome,,NA East,15,800,59
Week 5,Solo,Kiox.,,NA East,16,800,58
Week 5,Solo,nuble on twitch,,NA East,17,800,57
Week 5,Solo,KeanutheStreamer,,NA East,18,800,57
Week 5,Solo,SEN Bugh?,,NA East,19,800,57
Week 5,Solo,Xcells-,,NA East,20,800,56
Week 5,Solo,Terpenz.,,NA East,21,650,55
Week 5,Solo,jojopyun,,NA East,22,650,55
Week 5,Solo,100T Kyzui,,NA East,23,650,54
Week 5,Solo,casqer,,NA East,24,650,54
Week 5,Solo,FA Liam,,NA East,25,650,54
Week 5,Solo,Tubby W Keys,,NA East,26,650,54
Week 5,Solo,Dolbz,,NA East,27,650,54
Week 5,Solo,LG Devious,,NA East,28,650,54
Week 5,Solo,MiG Tidav,,NA East,29,650,54
Week 5,Solo,KoopTrain,,NA East,30,650,53
Week 5,Solo,100T Blind.,,NA East,31,550,53
Week 5,Solo,FA Tuexy,,NA East,32,550,53
Week 5,Solo,yung cowculator,,NA East,33,550,53
Week 5,Solo,Secret_VapeJesus,,NA East,34,550,53
Week 5,Solo,Code dyslecix,,NA East,35,550,53
Week 5,Solo,LZR Arcohs,,NA East,36,550,53
Week 5,Solo,Horn?t,,NA East,37,550,53
Week 5,Solo,Fairiko,,NA East,38,550,52
Week 5,Solo,Timbers Taquito,,NA East,39,550,52
Week 5,Solo,Kays .,,NA East,40,550,52
Week 5,Solo,shotang?,,NA East,41,450,52
Week 5,Solo,Dictating.,,NA East,42,450,51
Week 5,Solo,FB_ZLaner,,NA East,43,450,51
Week 5,Solo,typhic,,NA East,44,450,51
Week 5,Solo,Zaytkept Sebby,,NA East,45,450,51
Week 5,Solo,Ghost Webs,,NA East,46,450,51
Week 5,Solo,Perpetrat?r,,NA East,47,450,51
Week 5,Solo,HazThaGreat,,NA East,48,450,50
Week 5,Solo,Hippie Habitat,,NA East,49,450,50
Week 5,Solo,bhegs,,NA East,50,450,50
Week 5,Solo,T1 Sofa,,NA East,51,400,50
Week 5,Solo,v?x,,NA East,52,400,50
Week 5,Solo,FaZe Tilt,,NA East,53,400,50
Week 5,Solo,Trevvii,,NA East,54,400,50
Week 5,Solo,d0nkeydoomer77,,NA East,55,400,49
Week 5,Solo,coL Lanjok,,NA East,56,400,48
Week 5,Solo,laptop Yuhseen,,NA East,57,400,48
Week 5,Solo,LDamienS,,NA East,58,400,48
Week 5,Solo,Tchad GG,,NA East,59,400,48
Week 5,Solo,Pyronic Criz,,NA East,60,400,47
Week 5,Solo,0 ping smqcked,,NA East,61,400,47
Week 5,Solo,FA Staqi,,NA East,62,400,47
Week 5,Solo,JoeBPack.Tv,,NA East,63,400,47
Week 5,Solo,Detractify,,NA East,64,400,47
Week 5,Solo,Jacobaqi,,NA East,65,400,47
Week 5,Solo,TrickFN Socials,,NA East,66,400,47
Week 5,Solo,?lawless,,NA East,67,400,47
Week 5,Solo,MRKN Predator,,NA East,68,400,47
Week 5,Solo,Bolt Thorny,,NA East,69,400,47
Week 5,Solo,J.Storm_Painful,,NA East,70,400,47
Week 5,Solo,Raylapse,,NA East,71,400,47
Week 5,Solo,lolSamppA,,NA East,72,400,46
Week 5,Solo,LiquidGabe,,NA East,73,400,46
Week 5,Solo,TTV_PopcornFN,,NA East,74,400,46
Week 5,Solo,Wake Scorch,,NA East,75,400,46
Week 5,Solo,LordNM,,NA East,76,350,46
Week 5,Solo,HydraFN,,NA East,77,350,46
Week 5,Solo,Apex Clawboy,,NA East,78,350,46
Week 5,Solo,mayo ? ?,,NA East,79,350,46
Week 5,Solo,De?troy,,NA East,80,350,46
Week 5,Solo,Reverse2k,,NA East,81,350,46
Week 5,Solo,Twitter PistoIaa,,NA East,82,350,46
Week 5,Solo,Gandhi dabdabdab,,NA East,83,350,46
Week 5,Solo,BENZOOOOOOOOO,,NA East,84,350,45
Week 5,Solo,Trinii yt,,NA East,85,350,45
Week 5,Solo,TwistGravity TV,,NA East,86,350,45
Week 5,Solo,Barcodekill?r,,NA East,87,350,45
Week 5,Solo,TSM_Comadon,,NA East,88,350,45
Week 5,Solo,RBK Trizz,,NA East,89,350,45
Week 5,Solo,Touzii,,NA East,90,350,45
Week 5,Solo,Collateral TKG,,NA East,91,350,45
Week 5,Solo,JonIsShy,,NA East,92,350,45
Week 5,Solo,OT Spades,,NA East,93,350,45
Week 5,Solo,blakeps.,,NA East,94,350,45
Week 5,Solo,Jumpen.,,NA East,95,350,45
Week 5,Solo,Pyro Voil,,NA East,96,350,45
Week 5,Solo,Matickz,,NA East,97,350,45
Week 5,Solo,TL 72,,NA East,98,350,45
Week 5,Solo,Rise scrupools,,NA East,99,350,45
Week 5,Solo,S?mmy,,NA East,100,350,45
Week 2,Duo,woofgang crimz,OT Spades,NA East,1,5000,90
Week 2,Duo,MSF Clix,MSF Sceptic,NA East,2,4000,87
Week 2,Duo,Envy LeNain,LG Tyler15,NA East,3,3250,87
Week 2,Duo,K 416 E 614 Z,GA_phung,NA East,4,2500,86
Week 2,Duo,LZR Kreo,LZR Kiwiface,NA East,5,2250,86
Week 2,Duo,SEN Bugh?,SEN Carose,NA East,6,2000,85
Week 2,Duo,irregular.,KenKireMoth,NA East,7,1750,85
Week 2,Duo,TF Cole,Legedien,NA East,8,1500,84
Week 2,Duo,code ronaldo,XXiF,NA East,9,1250,84
Week 2,Duo,Su?erEvan,GodNi?k,NA East,10,1000,83
Week 2,Duo,LiquidFiber,LG Neferux,NA East,11,900,82
Week 2,Duo,?ircool,Cad?t,NA East,12,900,80
Week 2,Duo,Nittle GG,Posick GG,NA East,13,900,78
Week 2,Duo,MRKN Trophy,LDamienS,NA East,14,900,78
Week 2,Duo,RogueShark_,Flossen SitsInQ,NA East,15,900,76
Week 2,Duo,FaZe Tilt,Mast?ris,NA East,16,900,75
Week 2,Duo,J?vas,ExG DrewClank,NA East,17,900,73
Week 2,Duo,Bolt Tetchra,Bolt Eclipsae,NA East,18,900,72
Week 2,Duo,Ghost Dmo,Ghost Bizzle,NA East,19,900,72
Week 2,Duo,KingTrigg,Gho?t Ryan,NA East,20,900,72
Week 2,Duo,100T Ceice,100T Elevate,NA East,21,650,71
Week 2,Duo,NRG Zayt,Ghost Saf,NA East,22,650,71
Week 2,Duo,inno?ent?,Ghost A??ault,NA East,23,650,70
Week 2,Duo,TL 72,Mjólnir,NA East,24,650,70
Week 2,Duo,SEN Animal,CODE SEN-Aspect,NA East,25,650,69
Week 2,Duo,SoaR Infamous.,Twitter SickoFN,NA East,26,650,69
Week 2,Duo,?otg,MiG Tidav,NA East,27,650,69
Week 2,Duo,Aj?y,Anordy,NA East,28,650,68
Week 2,Duo,coL Lanjok,coL Punisher,NA East,29,650,68
Week 2,Duo,Nate Hill,FaZe Funk,NA East,30,650,68
Week 2,Duo,E11 Grazca,E11 daxor.,NA East,31,550,68
Week 2,Duo,Slackes,KeysFN,NA East,32,550,68
Week 2,Duo,Latenci-,Outcast Tiki,NA East,33,550,68
Week 2,Duo,FLY Faultur,Envy collinfrags,NA East,34,550,68
Week 2,Duo,Banned and Wuji,bhegs,NA East,35,550,67
Week 2,Duo,fireturtle34,HydraFN,NA East,36,550,66
Week 2,Duo,thypoh,nuble on twitch,NA East,37,550,66
Week 2,Duo,J.Storm Tylarzz,J.Storm_Painful,NA East,38,550,66
Week 2,Duo,Loadist.,WildfireFN,NA East,39,550,65
Week 2,Duo,1600 Upsilon,Lazarº,NA East,40,550,65
Week 2,Duo,grandmateets,outcast deez lol,NA East,41,450,65
Week 2,Duo,Twitch Distrept,V8 Birdy,NA East,42,450,64
Week 2,Duo,YourFellowArabTV,Twitch.Luneze,NA East,43,450,63
Week 2,Duo,MSF Famhood,L2 Timmy,NA East,44,450,63
Week 2,Duo,Parallel AND0,Parallel Tekk,NA East,45,450,63
Week 2,Duo,RBK gilly,RBK Steanzz,NA East,46,450,62
Week 2,Duo,Retake Krixium,?sylum,NA East,47,450,62
Week 2,Duo,notpandda.,RevyFN,NA East,48,450,62
Week 2,Duo,Grov?,Zaytkept Sebby,NA East,49,450,62
Week 2,Duo,ClassicsTE,Jang?,NA East,50,450,62
Week 2,Duo,DivinitryFN,CODE POTFAST,NA East,51,400,62
Week 2,Duo,Pyro Voil,Te?Jay,NA East,52,400,62
Week 2,Duo,ghost thwifooo,Ghost Snood,NA East,53,400,62
Week 2,Duo,tacobell zlem,twitter saiko1x,NA East,54,400,62
Week 2,Duo,Tempo Brush,Tempo CizLucky,NA East,55,400,62
Week 2,Duo,Jacobaqi,Odxnied.,NA East,56,400,61
Week 2,Duo,?rapy,Sesci,NA East,57,400,61
Week 2,Duo,waffl?s,wr?gley wick,NA East,58,400,61
Week 2,Duo,ThomDez,strëtch,NA East,59,400,61
Week 2,Duo,DavisEz,B?arr,NA East,60,400,61
Week 2,Duo,Arckite,EmadGG.,NA East,61,400,60
Week 2,Duo,TwitchTv Kdoe,TwitchTV Walspar,NA East,62,400,60
Week 2,Duo,MRKN Perplexii,MRKN Predator,NA East,63,400,60
Week 2,Duo,Impact Bravo,0 ping smqcked,NA East,64,400,60
Week 2,Duo,Trevvii,SoaR Daric,NA East,65,400,60
Week 2,Duo,?elody,Tizaus ??,NA East,66,400,60
Week 2,Duo,Sublime Nicolai,Sublime Raven,NA East,67,400,60
Week 2,Duo,WBG Joelbtw,Twitter PistoIaa,NA East,68,400,59
Week 2,Duo,TSM_Comadon,CODE RBK-HIGHSKY,NA East,69,400,59
Week 2,Duo,Ghost Kayuun,Saturdays Only,NA East,70,400,59
Week 2,Duo,zVaxify,Cheris?,NA East,71,400,59
Week 2,Duo,E11 BlooTea,TheGenrl,NA East,72,400,59
Week 2,Duo,Strugs.,LK Bumpaah,NA East,73,400,59
Week 2,Duo,diddytheboy.ttv,ttv.2EzYfn,NA East,74,400,59
Week 2,Duo,MoR Neace,MoR Oorix,NA East,75,400,58
Week 2,Duo,nosh w,cha?tic,NA East,76,350,58
Week 2,Duo,dimed.,SheepImThat,NA East,77,350,58
Week 2,Duo,LG Aragon,E11 Agholor,NA East,78,350,58
Week 2,Duo,Hysteria,100T Blind.,NA East,79,350,58
Week 2,Duo,RoAtDW,clarityG,NA East,80,350,58
Week 2,Duo,SureFN,Apex Faded YT,NA East,81,350,58
Week 2,Duo,Hippie Habitat,Twitch Nycoking,NA East,82,350,57
Week 2,Duo,FajitaLatifaTV,CardiganSweaters,NA East,83,350,57
Week 2,Duo,clkzy,Tfue,NA East,84,350,57
Week 2,Duo,karazi?,Sync OriGinS,NA East,85,350,57
Week 2,Duo,????,mesn is hot,NA East,86,350,57
Week 2,Duo,FaZe Bini,FaZe Diggy,NA East,87,350,57
Week 2,Duo,??v?,monky roqz,NA East,88,350,56
Week 2,Duo,144hz Andy,TacT xd,NA East,89,350,56
Week 2,Duo,FLY Frat,FLY curney,NA East,90,350,56
Week 2,Duo,FA Festival,Scolio Tv,NA East,91,350,56
Week 2,Duo,7e?,Kodi,NA East,92,350,56
Week 2,Duo,EG JTruth,EG MoNsTcR,NA East,93,350,56
Week 2,Duo,NC Khanada,S i p,NA East,94,350,56
Week 2,Duo,d0nkeydoomer77,sto FN,NA East,95,350,55
Week 2,Duo,Regal PuffiN,?????,NA East,96,350,55
Week 2,Duo,fov slider cado,?il?,NA East,97,350,55
Week 2,Duo,Klass.,Invalid gg,NA East,98,350,55
Week 2,Duo,?khai,?ond,NA East,99,350,55
Week 2,Duo,iReastt,Ryb.,NA East,100,350,55
Week 4,Duo,NRG Zayt,Ghost Saf,NA East,1,5000,99
Week 4,Duo,Tempo Brush,Tempo CizLucky,NA East,2,4000,91
Week 4,Duo,Nate Hill,FaZe Funk,NA East,3,3250,85
Week 4,Duo,100T Ceice,100T Elevate,NA East,4,2500,84
Week 4,Duo,Secret Fuzzy,Hogmanlolz,NA East,5,2250,83
Week 4,Duo,clkzy,Tfue,NA East,6,2000,82
Week 4,Duo,TSM_Zexrow,TSM.Vinny1x,NA East,7,1750,81
Week 4,Duo,?ircool,Cad?t,NA East,8,1500,81
Week 4,Duo,woofgang crimz,OT Spades,NA East,9,1250,80
Week 4,Duo,forward.gg,???????.??,NA East,10,1000,78
Week 4,Duo,RBK JLove,RBK JeR?,NA East,11,900,76
Week 4,Duo,Liquid POACH,LiquidChap,NA East,12,900,75
Week 4,Duo,OT th3pacifist,S?aR JT,NA East,13,900,75
Week 4,Duo,Ninja,Reverse2k,NA East,14,900,75
Week 4,Duo,Grov?,ThaCyantist,NA East,15,900,74
Week 4,Duo,SEN Animal,CODE SEN-Aspect,NA East,16,900,74
Week 4,Duo,inno?ent?,Ghost A??ault,NA East,17,900,74
Week 4,Duo,fa Simple,FA Tuexy,NA East,18,900,74
Week 4,Duo,Xebiit,?ercy,NA East,19,900,74
Week 4,Duo,Felix.-.,TimburrFN,NA East,20,900,73
Week 4,Duo,Fernando Martinz,Armond.,NA East,21,650,72
Week 4,Duo,Nittle GG,Posick GG,NA East,22,650,71
Week 4,Duo,MRKN SpiroK,Btsh,NA East,23,650,70
Week 4,Duo,zyf?,E11 ??ART,NA East,24,650,69
Week 4,Duo,RoAtDW,E11 BlooTea,NA East,25,650,69
Week 4,Duo,?rtsy,Daevon1x,NA East,26,650,69
Week 4,Duo,Arckite,EmadGG.,NA East,27,650,69
Week 4,Duo,CadrentOnTwitch,Twitch TabzG,NA East,28,650,68
Week 4,Duo,grandmateets,outcast deez lol,NA East,29,650,68
Week 4,Duo,MRKN Native,meow wunder,NA East,30,650,68
Week 4,Duo,Bolt Potent,Bolt Thorny,NA East,31,550,68
Week 4,Duo,Kronstur on yt,UnoFn On Twitch,NA East,32,550,68
Week 4,Duo,KK3ito,aphilly.,NA East,33,550,67
Week 4,Duo,FLY Faultur,Envy collinfrags,NA East,34,550,67
Week 4,Duo,DreadedHades,?lawless,NA East,35,550,67
Week 4,Duo,RBK Reeloads,RBK JDW,NA East,36,550,67
Week 4,Duo,yung cowculator,msf ops.,NA East,37,550,67
Week 4,Duo,Envy LeNain,LG Tyler15,NA East,38,550,66
Week 4,Duo,Ghost Dmo,Ghost Bizzle,NA East,39,550,66
Week 4,Duo,FLY Frat,Y?ngChung,NA East,40,550,66
Week 4,Duo,Zaytkept Sebby,77 Janik,NA East,41,450,66
Week 4,Duo,ghost thwifooo,Ghost Snood,NA East,42,450,65
Week 4,Duo,TL 72,Mjólnir,NA East,43,450,65
Week 4,Duo,?rapy,Sesci,NA East,44,450,65
Week 4,Duo,Aj?y,Anordy,NA East,45,450,65
Week 4,Duo,Branchies,Symfuhny,NA East,46,450,65
Week 4,Duo,LG Devious,LG frostyZK,NA East,47,450,64
Week 4,Duo,ItzTears,Fl?wplus,NA East,48,450,64
Week 4,Duo,Thatoneguy.-_-,TSM ImperialHal,NA East,49,450,64
Week 4,Duo,E11 Grazca,E11 daxor.,NA East,50,450,63
Week 4,Duo,kvnfkn1,twitch npen,NA East,51,400,63
Week 4,Duo,ItsTrajectory,DannyyPhantom,NA East,52,400,63
Week 4,Duo,LG Aragon,E11 Agholor,NA East,53,400,63
Week 4,Duo,RogueShark_,Flossen SitsInQ,NA East,54,400,63
Week 4,Duo,WS Turkey Lips,WS OutLit,NA East,55,400,63
Week 4,Duo,MSF Heads,TSM_Myth,NA East,56,400,62
Week 4,Duo,nosh w,cha?tic,NA East,57,400,62
Week 4,Duo,Slackes,KeysFN,NA East,58,400,62
Week 4,Duo,parallel effzy,parallel gage,NA East,59,400,61
Week 4,Duo,? Trag1x,Chenkinz.tv,NA East,60,400,61
Week 4,Duo,MySticks ?,?mpereur,NA East,61,400,61
Week 4,Duo,L?sion,Slotss,NA East,62,400,61
Week 4,Duo,xilº,bhegs,NA East,63,400,60
Week 4,Duo,Cubzy,MmateosS,NA East,64,400,60
Week 4,Duo,NG Heavens,NG SaintsLie,NA East,65,400,60
Week 4,Duo,Pr?ps,RBK Ronin,NA East,66,400,60
Week 4,Duo,LordNM,jojopyun,NA East,67,400,60
