week,soloWeek,duoWeek,soloOrDuo,player,region,rank,payout,points,wins,elims,placementPoints,earnedQualification
Week 8,0,0,Duo,dMIND.3vil,Europe,75,200,59,1,29,30,0
Week 8,0,0,Duo,dMIND.teeq,Europe,75,200,59,1,29,30,0
Week 8,0,0,Duo,DP Jack,Europe,76,175,59,1,32,27,0
Week 8,0,0,Duo,aphеx,Europe,76,175,59,1,32,27,0
Week 8,0,0,Duo,Τeekzie,Europe,77,175,59,1,32,27,0
Week 8,0,0,Duo,Zeekix,Europe,77,175,59,1,32,27,0
Week 8,0,0,Duo,20 ping btw,Europe,78,175,59,1,25,34,0
Week 8,0,0,Duo,140iq Mads,Europe,78,175,59,1,25,34,0
Week 8,0,0,Duo,FaZe Vorwenn,Europe,79,175,59,0,36,23,0
Week 8,0,0,Duo,Atlantis Tuckz,Europe,79,175,59,0,36,23,0
Week 8,0,0,Duo,Wolfiеz,Europe,80,175,59,0,31,28,0
Week 8,0,0,Duo,Rojο,Europe,80,175,59,0,31,28,0
Week 8,0,0,Duo,Kiryache32,Europe,81,175,59,0,32,27,0
Week 8,0,0,Duo,CELIKON,Europe,81,175,59,0,32,27,0
Week 8,0,0,Duo,dukeyy.,Europe,82,175,58,2,16,42,0
Week 8,0,0,Duo,Crevettee.,Europe,82,175,58,2,16,42,0
Week 8,0,0,Duo,LOST Kartun,Europe,83,175,58,1,33,25,0
Week 8,0,0,Duo,LOST Ardit.,Europe,83,175,58,1,33,25,0
Week 8,0,0,Duo,Vitаlity Keolys,Europe,84,175,58,1,31,27,0
Week 8,0,0,Duo,hawkеrs,Europe,84,175,58,1,31,27,0
Week 8,0,0,Duo,dMIND.snoozlooz,Europe,85,175,58,1,30,28,0
Week 8,0,0,Duo,dMIND.Crusti,Europe,85,175,58,1,30,28,0
Week 8,0,0,Duo,COOLER loto,Europe,86,175,58,1,26,32,0
Week 8,0,0,Duo,COOLER Tokarin,Europe,86,175,58,1,26,32,0
Week 8,0,0,Duo,DollarC,Europe,87,175,58,0,33,25,0
Week 8,0,0,Duo,Lajna.,Europe,87,175,58,0,33,25,0
Week 8,0,0,Duo,S2V broken,Europe,88,175,58,0,24,34,0
Week 8,0,0,Duo,DiegoGB uwu,Europe,88,175,58,0,24,34,0
Week 8,0,0,Duo,OGMATTIAS,Europe,89,175,58,0,22,36,0
Week 8,0,0,Duo,Shaved Ents,Europe,89,175,58,0,22,36,0
Week 8,0,0,Duo,Powah,Europe,90,175,58,0,24,34,0
Week 8,0,0,Duo,Criqa,Europe,90,175,58,0,24,34,0
Week 8,0,0,Duo,Fnatic Pr0vоkd,Europe,91,175,57,1,44,13,0
Week 8,0,0,Duo,Atlantis Magin,Europe,91,175,57,1,44,13,0
Week 8,0,0,Duo,Twitch GingeYRN,Europe,92,175,57,1,32,25,0
Week 8,0,0,Duo,Flyxㅤ,Europe,92,175,57,1,32,25,0
Week 8,0,0,Duo,Jalebob Twitch,Europe,93,175,57,1,25,32,0
Week 8,0,0,Duo,Madss,Europe,93,175,57,1,25,32,0
Week 8,0,0,Duo,Raskology,Europe,94,175,57,0,42,15,0
Week 8,0,0,Duo,DerNico.,Europe,94,175,57,0,42,15,0
Week 8,0,0,Duo,MCES Nali,Europe,95,175,57,0,34,23,0
Week 8,0,0,Duo,MCES xsweeze,Europe,95,175,57,0,34,23,0
Week 8,0,0,Duo,luKi tjk,Europe,96,175,57,0,31,26,0
Week 8,0,0,Duo,Smileуу,Europe,96,175,57,0,31,26,0
Week 8,0,0,Duo,Downs2k use Bolt,Europe,97,175,57,0,30,27,0
Week 8,0,0,Duo,Not Hellfire,Europe,97,175,57,0,30,27,0
Week 8,0,0,Duo,e-girl nova,Europe,98,175,57,0,30,27,0
Week 8,0,0,Duo,Barnabaas.,Europe,98,175,57,0,30,27,0
Week 8,0,0,Duo,Edwìn,Europe,99,175,57,0,21,36,0
Week 8,0,0,Duo,VHV Imsdalo,Europe,99,175,57,0,21,36,0
Week 8,0,0,Duo,r8teful,Europe,100,175,56,2,24,32,0
Week 8,0,0,Duo,Jаnnis,Europe,100,175,56,2,24,32,0
Week 10,0,10,Duo,Wolfiеz,Europe,1,5000,94,1,58,36,1
Week 10,0,10,Duo,Rojο,Europe,1,5000,94,1,58,36,1
Week 10,0,0,Duo,E11 Tschiiinken,Europe,2,4000,91,1,59,32,1
Week 10,0,0,Duo,E11 Stompy,Europe,2,4000,91,1,59,32,1
Week 10,0,0,Duo,NRG benjуfishу,Europe,3,3250,86,0,47,39,1
Week 10,0,0,Duo,NRG MrSavageM,Europe,3,3250,86,0,47,39,1
Week 10,0,10,Duo,LeStream Skite,Europe,4,2500,83,1,39,44,1
Week 10,0,10,Duo,LeStream Vato,Europe,4,2500,83,1,39,44,1
Week 10,0,10,Duo,FaZe Vorwenn,Europe,5,2250,81,3,41,40,1
Week 10,0,10,Duo,Atlantis Tuckz,Europe,5,2250,81,3,41,40,1
Week 10,0,10,Duo,Klusiabtw,Europe,6,2000,80,1,46,34,1
Week 10,0,10,Duo,SNG Th0masHD,Europe,6,2000,80,1,46,34,1
Week 10,0,0,Duo,Evade AddzZ,Europe,7,1750,79,3,35,44,0
Week 10,0,0,Duo,FRΕNZII,Europe,7,1750,79,3,35,44,0
Week 10,0,0,Duo,ProximaStar,Europe,8,1500,78,3,36,42,0
Week 10,0,0,Duo,Fury Legendary,Europe,8,1500,78,3,36,42,0
Week 10,0,0,Duo,TrainH BlastRR,Europe,9,1250,77,0,43,34,0
Week 10,0,0,Duo,TrainH Alphaa,Europe,9,1250,77,0,43,34,0
Week 10,0,0,Duo,Vitаlity Keolys,Europe,10,1000,76,0,35,41,0
Week 10,0,0,Duo,hawkеrs,Europe,10,1000,76,0,35,41,0
Week 10,0,0,Duo,COOLER Nyhrox,Europe,11,900,75,1,51,24,0
Week 10,0,0,Duo,COOLER aquaㅤㅤ,Europe,11,900,75,1,51,24,0
Week 10,0,0,Duo,VHV Crue,Europe,12,900,73,2,42,31,0
Week 10,0,0,Duo,VHV Chapix,Europe,12,900,73,2,42,31,0
Week 10,0,0,Duo,Solary Hunter,Europe,13,900,73,0,41,32,0
Week 10,0,0,Duo,Solary Kinstaar,Europe,13,900,73,0,41,32,0
Week 10,0,0,Duo,K0nfetti_Twitch,Europe,14,900,72,1,40,32,0
Week 10,0,0,Duo,Gambit Toose,Europe,14,900,72,1,40,32,0
Week 10,0,0,Duo,Oplon SkyllersTV,Europe,15,900,72,0,32,40,0
Week 10,0,0,Duo,G Masta,Europe,15,900,72,0,32,40,0
Week 10,0,0,Duo,MCES Andilex,Europe,16,900,71,2,32,39,0
Week 10,0,0,Duo,MCES Orkh,Europe,16,900,71,2,32,39,0
Week 10,0,0,Duo,frеemok,Europe,17,900,71,1,47,24,0
Week 10,0,0,Duo,KоngTV,Europe,17,900,71,1,47,24,0
Week 10,0,0,Duo,ViaR Refsgaard,Europe,18,900,71,0,41,30,0
Week 10,0,0,Duo,ViaR Haxcore,Europe,18,900,71,0,41,30,0
Week 10,0,0,Duo,DenMagiskePølse,Europe,19,900,70,3,30,40,0
Week 10,0,0,Duo,TTVImTh3Beast,Europe,19,900,70,3,30,40,0
Week 10,0,0,Duo,luKi tjk,Europe,20,900,70,1,38,32,0
Week 10,0,0,Duo,Smileуу,Europe,20,900,70,1,38,32,0
Week 10,0,0,Duo,C4 Tonyy,Europe,21,650,70,0,41,29,0
Week 10,0,0,Duo,C4 Decyptos,Europe,21,650,70,0,41,29,0
Week 10,0,0,Duo,GW EMXXRR,Europe,22,650,69,2,27,42,0
Week 10,0,0,Duo,Nawqaa,Europe,22,650,69,2,27,42,0
Week 10,0,0,Duo,Slide Faayn,Europe,23,650,69,0,37,32,0
Week 10,0,0,Duo,Slide Clement,Europe,23,650,69,0,37,32,0
Week 10,0,0,Duo,a1ms0nz-,Europe,24,650,67,2,34,33,0
Week 10,0,0,Duo,Fledermoys,Europe,24,650,67,2,34,33,0
Week 10,0,0,Duo,Fnatic Motor,Europe,25,650,67,1,35,32,0
Week 10,0,0,Duo,Fnatic Verox,Europe,25,650,67,1,35,32,0
Week 10,0,0,Duo,Eon FelixGen,Europe,26,650,67,0,41,26,0
Week 10,0,0,Duo,Eon wakie,Europe,26,650,67,0,41,26,0
Week 10,0,0,Duo,Nøahreyli,Europe,27,650,66,2,39,27,0
Week 10,0,0,Duo,tickle FN,Europe,27,650,66,2,39,27,0
Week 10,0,0,Duo,myztro Whai,Europe,28,650,66,2,32,34,0
Week 10,0,0,Duo,myztro Tj,Europe,28,650,66,2,32,34,0
Week 10,0,0,Duo,raptey uwu,Europe,29,650,66,2,28,38,0
Week 10,0,0,Duo,Gawho,Europe,29,650,66,2,28,38,0
Week 10,0,0,Duo,Kylixfishy,Europe,30,650,66,1,44,22,0
Week 10,0,0,Duo,Aresfishy,Europe,30,650,66,1,44,22,0
Week 10,0,0,Duo,drobban qq,Europe,31,550,66,1,27,39,0
Week 10,0,0,Duo,Granit bobo,Europe,31,550,66,1,27,39,0
Week 10,0,0,Duo,Xypher Endretta,Europe,32,550,65,1,30,35,0
Week 10,0,0,Duo,Takeoffs iwnl,Europe,32,550,65,1,30,35,0
Week 10,0,0,Duo,RiiZoxSensei,Europe,33,550,65,1,31,34,0
Week 10,0,0,Duo,stormou.,Europe,33,550,65,1,31,34,0
Week 10,0,0,Duo,Sigma SvendPro,Europe,34,550,64,2,25,39,0
Week 10,0,0,Duo,ndyguden,Europe,34,550,64,2,25,39,0
Week 10,0,0,Duo,SAMSUNG Heatzy,Europe,35,550,64,1,37,27,0
Week 10,0,0,Duo,steelix.,Europe,35,550,64,1,37,27,0
Week 10,0,0,Duo,MCES Spolieur,Europe,36,550,64,1,30,34,0
Week 10,0,0,Duo,FSpirit Blacky,Europe,36,550,64,1,30,34,0
Week 10,0,0,Duo,Vitаlity Maxa,Europe,37,550,64,0,36,28,0
Week 10,0,0,Duo,ÐRG,Europe,37,550,64,0,36,28,0
Week 10,0,0,Duo,eHortsVertrag ツ,Europe,38,550,64,0,40,24,0
Week 10,0,0,Duo,Hort Ditrxx,Europe,38,550,64,0,40,24,0
Week 10,0,0,Duo,Sneejee,Europe,39,550,63,1,45,18,0
Week 10,0,0,Duo,Glorly.,Europe,39,550,63,1,45,18,0
Week 10,0,0,Duo,Eon Kris,Europe,40,550,63,1,32,31,0
Week 10,0,0,Duo,code quadra,Europe,40,550,63,1,32,31,0
Week 10,0,0,Duo,G2 Tohaj,Europe,41,450,63,1,31,32,0
Week 10,0,0,Duo,E11 Bloodx,Europe,41,450,63,1,31,32,0
Week 10,0,0,Duo,Peero.,Europe,42,450,63,1,31,32,0
Week 10,0,0,Duo,DestinysJesusTTV,Europe,42,450,63,1,31,32,0
Week 10,0,0,Duo,NOM Ohad,Europe,43,450,63,1,29,34,0
Week 10,0,0,Duo,NOM SoMiN,Europe,43,450,63,1,29,34,0
Week 10,0,0,Duo,Mavjoe,Europe,44,450,63,1,30,33,0
Week 10,0,0,Duo,Matsoe,Europe,44,450,63,1,30,33,0
Week 10,0,0,Duo,MCES SqualzK,Europe,45,450,63,0,37,26,0
Week 10,0,0,Duo,Sy Marcote,Europe,45,450,63,0,37,26,0
Week 10,0,0,Duo,Olly is crackedツ,Europe,46,450,63,0,36,27,0
Week 10,0,0,Duo,EgoTriceps ツ,Europe,46,450,63,0,36,27,0
Week 10,0,0,Duo,Caspersa,Europe,47,450,63,0,29,34,0
Week 10,0,0,Duo,IboooHai,Europe,47,450,63,0,29,34,0
Week 10,0,0,Duo,Aʟᴘʜᴀɴ,Europe,48,450,62,2,28,34,0
Week 10,0,0,Duo,Smoke Mark,Europe,48,450,62,2,28,34,0
Week 10,0,0,Duo,Wave LUUU,Europe,49,450,62,2,23,39,0
Week 10,0,0,Duo,Wave coffeh,Europe,49,450,62,2,23,39,0
Week 10,0,0,Duo,Drеvix-,Europe,50,450,62,0,39,23,0
Week 10,0,0,Duo,Floriixn,Europe,50,450,62,0,39,23,0
Week 10,0,0,Duo,papi snagged,Europe,51,400,61,2,24,37,0
Week 10,0,0,Duo,papi fredγ,Europe,51,400,61,2,24,37,0
Week 10,0,0,Duo,BFC Karnage,Europe,52,400,61,1,43,18,0
Week 10,0,0,Duo,BFC Voxe,Europe,52,400,61,1,43,18,0
Week 10,0,0,Duo,Secret_Mongraal,Europe,53,400,61,1,39,22,0
Week 10,0,0,Duo,Atlantis Mitr0,Europe,53,400,61,1,39,22,0
Week 10,0,0,Duo,Kyklos ZQ,Europe,54,400,61,1,33,28,0
Week 10,0,0,Duo,SwaaTz_,Europe,54,400,61,1,33,28,0
Week 10,0,0,Duo,FORTNITEIAWFUL,Europe,55,400,61,1,27,34,0
Week 10,0,0,Duo,OGWesleyBb,Europe,55,400,61,1,27,34,0
Week 10,0,0,Duo,LeoJayT,Europe,56,400,61,0,41,20,0
Week 10,0,0,Duo,сrr,Europe,56,400,61,0,41,20,0
Week 10,0,0,Duo,AGO JarkoS,Europe,57,400,61,0,39,22,0
Week 10,0,0,Duo,AGO.zeek,Europe,57,400,61,0,39,22,0
Week 10,0,0,Duo,M10 Harmii,Europe,58,400,61,0,32,29,0
Week 10,0,0,Duo,M10 Pepper,Europe,58,400,61,0,32,29,0
Week 10,0,0,Duo,Evade Magnus,Europe,59,400,61,0,31,30,0
Week 10,0,0,Duo,Evade Nebby,Europe,59,400,61,0,31,30,0
Week 10,0,0,Duo,J4chu -_-,Europe,60,400,61,0,31,30,0
Week 10,0,0,Duo,Precious btw,Europe,60,400,61,0,31,30,0
Week 10,0,0,Duo,Tamirㅤ,Europe,61,400,61,0,25,36,0
Week 10,0,0,Duo,Risk.ㅤ,Europe,61,400,61,0,25,36,0
Week 10,0,0,Duo,santo is single,Europe,62,400,60,2,29,31,0
Week 10,0,0,Duo,Τhimo,Europe,62,400,60,2,29,31,0
Week 10,0,0,Duo,YouTube DjaniBoi,Europe,63,400,60,2,29,31,0
Week 10,0,0,Duo,ECV_Cazorla,Europe,63,400,60,2,29,31,0
Week 10,0,0,Duo,V Enc Night,Europe,64,400,60,1,39,21,0
Week 10,0,0,Duo,V Enc Adrian,Europe,64,400,60,1,39,21,0
Week 10,0,0,Duo,OhShadow,Europe,65,400,60,1,27,33,0
Week 10,0,0,Duo,Sloanific,Europe,65,400,60,1,27,33,0
Week 10,0,0,Duo,JulеZ,Europe,66,400,60,1,30,30,0
Week 10,0,0,Duo,TrainH Yagsou,Europe,66,400,60,1,30,30,0
Week 10,0,0,Duo,Exalty Moko,Europe,67,400,60,1,29,31,0
Week 10,0,0,Duo,Exalty G XIII,Europe,67,400,60,1,29,31,0
Week 10,0,0,Duo,fleox has 0iq,Europe,68,400,60,1,26,34,0
Week 10,0,0,Duo,LOST Toorkk,Europe,68,400,60,1,26,34,0
Week 10,0,0,Duo,Melside,Europe,69,400,60,0,36,24,0
Week 10,0,0,Duo,Gambit Mawakha,Europe,69,400,60,0,36,24,0
Week 10,0,0,Duo,AES Skribydoggy,Europe,70,400,60,0,28,32,0
Week 10,0,0,Duo,AES Kazunaaa,Europe,70,400,60,0,28,32,0
Week 10,0,0,Duo,RBK Zyppaan,Europe,71,400,60,0,29,31,0
Week 10,0,0,Duo,RBK Ritz,Europe,71,400,60,0,29,31,0
Week 10,0,0,Duo,KåktusCSC,Europe,72,400,60,0,25,35,0
Week 10,0,0,Duo,焕TrophyyCSC,Europe,72,400,60,0,25,35,0
Week 10,0,0,Duo,Lowzy.,Europe,73,400,59,1,30,29,0
Week 10,0,0,Duo,ĐMSIK,Europe,73,400,59,1,30,29,0
Week 10,0,0,Duo,Chrxss.,Europe,74,400,59,0,33,26,0
Week 10,0,0,Duo,Μennis,Europe,74,400,59,0,33,26,0
Week 10,0,0,Duo,Bodike.,Europe,75,400,59,0,34,25,0
Week 10,0,0,Duo,Gringoㅤ,Europe,75,400,59,0,34,25,0
Week 10,0,0,Duo,Nush-,Europe,76,350,58,1,33,25,0
Week 10,0,0,Duo,Detoox.,Europe,76,350,58,1,33,25,0
Week 10,0,0,Duo,Chrios.,Europe,77,350,58,1,21,37,0
Week 10,0,0,Duo,Twitch Josaplyy,Europe,77,350,58,1,21,37,0
Week 10,0,0,Duo,OeS Dyrvig.,Europe,78,350,58,0,33,25,0
Week 10,0,0,Duo,waldo boxfights,Europe,78,350,58,0,33,25,0
Week 10,0,0,Duo,Star Troqz,Europe,79,350,58,0,32,26,0
Week 10,0,0,Duo,Star Polterr,Europe,79,350,58,0,32,26,0
Week 10,0,0,Duo,13UP miyoki,Europe,80,350,58,0,32,26,0
Week 10,0,0,Duo,Cerecof,Europe,80,350,58,0,32,26,0
Week 10,0,0,Duo,LOST-Apoxyl.,Europe,81,350,57,2,27,30,0
Week 10,0,0,Duo,LOST f3lix.,Europe,81,350,57,2,27,30,0
Week 10,0,0,Duo,MCES Nali,Europe,82,350,57,1,29,28,0
Week 10,0,0,Duo,MCES xsweeze,Europe,82,350,57,1,29,28,0
Week 10,0,0,Duo,SK Mystic,Europe,83,350,57,1,27,30,0
Week 10,0,0,Duo,SK Jaynx,Europe,83,350,57,1,27,30,0
Week 10,0,0,Duo,R9 RLluka,Europe,84,350,57,1,27,30,0
Week 10,0,0,Duo,Flames Zrool,Europe,84,350,57,1,27,30,0
Week 10,0,0,Duo,Paddy .,Europe,85,350,57,0,37,20,0
Week 10,0,0,Duo,Twitch Fn_Samd,Europe,85,350,57,0,37,20,0
Week 10,0,0,Duo,Gambit Pate1k,Europe,86,350,57,0,37,20,0
Week 10,0,0,Duo,Secret_Domentos,Europe,86,350,57,0,37,20,0
Week 10,0,0,Duo,script is insane,Europe,87,350,57,0,36,21,0
Week 10,0,0,Duo,Rasneyㅤㅤ,Europe,87,350,57,0,36,21,0
Week 10,0,0,Duo,lolb0om,Europe,88,350,57,0,35,22,0
Week 10,0,0,Duo,TTVCoreGamingg,Europe,88,350,57,0,35,22,0
Week 10,0,0,Duo,mikkelreb0rn,Europe,89,350,57,0,33,24,0
Week 10,0,0,Duo,OeS t0nse,Europe,89,350,57,0,33,24,0
Week 10,0,0,Duo,Eon RedRush,Europe,90,350,57,0,25,32,0
Week 10,0,0,Duo,Eon znappy,Europe,90,350,57,0,25,32,0
Week 10,0,0,Duo,Just Nyyz,Europe,91,350,57,0,28,29,0
Week 10,0,0,Duo,Peutz.,Europe,91,350,57,0,28,29,0
Week 10,0,0,Duo,Downs2k use Bolt,Europe,92,350,57,0,30,27,0
Week 10,0,0,Duo,Not Hellfire,Europe,92,350,57,0,30,27,0
Week 10,0,0,Duo,20Frames_,Europe,93,350,57,0,29,28,0
Week 10,0,0,Duo,Code Quinton,Europe,93,350,57,0,29,28,0
Week 10,0,0,Duo,Arx1,Europe,94,350,57,0,23,34,0
Week 10,0,0,Duo,AEVA Sluupyy,Europe,94,350,57,0,23,34,0
Week 10,0,0,Duo,Tchub_,Europe,95,350,57,0,23,34,0
Week 10,0,0,Duo,Alliance Ticke,Europe,95,350,57,0,23,34,0
Week 10,0,0,Duo,macsyuta123,Europe,96,350,56,2,25,31,0
Week 10,0,0,Duo,Siberia123,Europe,96,350,56,2,25,31,0
Week 10,0,0,Duo,Wulfeе,Europe,97,350,56,1,38,18,0
Week 10,0,0,Duo,Jaqulaza,Europe,97,350,56,1,38,18,0
Week 10,0,0,Duo,Bubblen.,Europe,98,350,56,1,35,21,0
Week 10,0,0,Duo,Sharpz.,Europe,98,350,56,1,35,21,0
Week 10,0,0,Duo,HORT Moehre,Europe,99,350,56,1,29,27,0
Week 10,0,0,Duo,cute kullie,Europe,99,350,56,1,29,27,0
Week 10,0,0,Duo,FRAG TaySon.,Europe,100,350,56,1,24,32,0
Week 10,0,0,Duo,ePunks zus,Europe,100,350,56,1,24,32,0
Week 1,1,0,Solo,slаyа,Oceania,1,2500,77,0,45,32,1
Week 1,0,0,Solo,Code Volx,Oceania,2,2250,76,1,50,26,0
Week 1,0,0,Solo,SpееdyND,Oceania,3,2000,67,2,27,40,0
Week 1,0,0,Solo,Cat 夢,Oceania,4,1750,65,0,42,23,0
Week 1,0,0,Solo,hillo monster,Oceania,5,1500,62,2,37,25,0
Week 1,0,0,Solo,Twitch Kules,Oceania,6,1250,62,1,30,32,0
Week 1,0,0,Solo,RNG Herѕhicals,Oceania,7,1000,61,2,24,37,0
Week 1,0,0,Solo,kieren just nut,Oceania,8,750,61,2,19,42,0
Week 1,0,0,Solo,Shrеk.,Oceania,9,500,61,1,36,25,0
Week 1,0,0,Solo,Ghost Zаrby,Oceania,10,450,61,1,28,33,0
Week 1,0,0,Solo,JAM Gheez,Oceania,11,400,59,1,25,34,0
Week 1,0,0,Solo,burgerman239,Oceania,12,400,59,0,30,29,0
Week 1,0,0,Solo,deѕіre,Oceania,13,400,59,0,30,29,0
Week 1,0,0,Solo,skyla xd,Oceania,14,400,58,1,33,25,0
Week 1,0,0,Solo,Postman Patty,Oceania,15,400,56,1,17,39,0
Week 1,0,0,Solo,Freedomㅤㅤㅤㅤ ㅤㅤㅤㅤ,Oceania,16,400,56,0,32,24,0
Week 1,0,0,Solo,caryionㅤ,Oceania,17,400,56,0,28,28,0
Week 1,0,0,Solo,Spraz YT,Oceania,18,400,55,1,24,31,0
Week 1,0,0,Solo,RNG mrfreshaѕian,Oceania,19,400,55,0,34,21,0
Week 1,0,0,Solo,worthy ゆき,Oceania,20,400,54,1,22,32,0
Week 1,0,0,Solo,amazedtm,Oceania,21,350,54,1,25,29,0
Week 1,0,0,Solo,spoiling x,Oceania,22,350,54,0,36,18,0
Week 1,0,0,Solo,Linkㅤㅤㅤ,Oceania,23,350,54,0,29,25,0
Week 1,0,0,Solo,Youtube Shaggy,Oceania,24,350,53,3,13,40,0
Week 1,0,0,Solo,twins iwnl,Oceania,25,350,53,1,23,30,0
Week 1,0,0,Solo,outsіder,Oceania,26,350,53,1,22,31,0
Week 1,0,0,Solo,BES Serpennt,Oceania,27,350,52,1,27,25,0
Week 1,0,0,Solo,synс.,Oceania,28,350,52,1,24,28,0
Week 1,0,0,Solo,Rawrzilla_,Oceania,29,350,52,0,20,32,0
Week 1,0,0,Solo,AMR Cheeezzy,Oceania,30,350,52,0,17,35,0
Week 1,0,0,Solo,radius loves you,Oceania,31,300,51,1,19,32,0
Week 1,0,0,Solo,tired -,Oceania,32,300,51,1,16,35,0
Week 1,0,0,Solo,αnders,Oceania,33,300,51,0,33,18,0
Week 1,0,0,Solo,Saxlea,Oceania,34,300,50,1,26,24,0
Week 1,0,0,Solo,Spizzа,Oceania,35,300,50,1,16,34,0
Week 1,0,0,Solo,Code Twizz,Oceania,36,300,50,0,22,28,0
Week 1,0,0,Solo,脑震荡.,Oceania,37,300,49,0,27,22,0
Week 1,0,0,Solo,noiсe,Oceania,38,300,49,0,17,32,0
Week 1,0,0,Solo,ahrc has bad RNG,Oceania,39,300,48,1,23,25,0
Week 1,0,0,Solo,TsunamiFN,Oceania,40,300,48,1,21,27,0
Week 1,0,0,Solo,Рfyu,Oceania,41,250,48,1,20,28,0
Week 1,0,0,Solo,Paralympic EFx,Oceania,42,250,48,1,14,34,0
Week 1,0,0,Solo,Xaronazure,Oceania,43,250,48,1,11,37,0
Week 1,0,0,Solo,Predepression.,Oceania,44,250,47,2,14,33,0
Week 1,0,0,Solo,Flaсko,Oceania,45,250,47,1,19,28,0
Week 1,0,0,Solo,Oddity Jarin,Oceania,46,250,47,0,23,24,0
Week 1,0,0,Solo,nunkyfishy,Oceania,47,250,47,0,20,27,0
Week 1,0,0,Solo,ЅerpentAU on YT,Oceania,48,250,47,0,17,30,0
Week 1,0,0,Solo,史詩Val,Oceania,49,250,46,2,20,26,0
Week 1,0,0,Solo,Samboo.,Oceania,50,250,46,1,26,20,0
Week 1,0,0,Solo,1TapS is khara,Oceania,51,200,46,1,23,23,0
Week 1,0,0,Solo,Vitra.,Oceania,52,200,46,1,20,26,0
Week 1,0,0,Solo,Darq .,Oceania,53,200,46,1,12,34,0
Week 1,0,0,Solo,UnknownRGH,Oceania,54,200,46,0,28,18,0
Week 1,0,0,Solo,Psyper,Oceania,55,200,46,0,23,23,0
Week 1,0,0,Solo,Biocyder,Oceania,56,200,46,0,17,29,0
Week 1,0,0,Solo,SHADE Drip,Oceania,57,200,46,0,14,32,0
Week 1,0,0,Solo,BES hype,Oceania,58,200,45,1,20,25,0
Week 1,0,0,Solo,C9 Keeoh,Oceania,59,200,45,1,20,25,0
Week 1,0,0,Solo,Wiǀǀ,Oceania,60,200,45,1,15,30,0
Week 1,0,0,Solo,Vіncey,Oceania,61,200,45,1,15,30,0
Week 1,0,0,Solo,CoverH,Oceania,62,200,45,0,28,17,0
Week 1,0,0,Solo,Code Muz,Oceania,63,200,44,1,29,15,0
Week 1,0,0,Solo,Falta.,Oceania,64,200,44,1,23,21,0
Week 1,0,0,Solo,defеаt,Oceania,65,200,44,1,20,24,0
Week 1,0,0,Solo,SHADE Snowy,Oceania,66,200,44,1,18,26,0
Week 1,0,0,Solo,Flintooo,Oceania,67,200,44,1,11,33,0
Week 1,0,0,Solo,RNG_x2Jesѕe,Oceania,68,200,44,0,29,15,0
Week 1,0,0,Solo,Rеlㅤ,Oceania,69,200,44,0,24,20,0
Week 1,0,0,Solo,ㅤcoltㅤ,Oceania,70,200,44,0,22,22,0
Week 1,0,0,Solo,HonourBreso,Oceania,71,200,44,0,19,25,0
Week 1,0,0,Solo,Freskah.,Oceania,72,200,44,0,19,25,0
Week 1,0,0,Solo,Skyz,Oceania,73,200,44,0,17,27,0
Week 1,0,0,Solo,vLukе,Oceania,74,200,44,0,17,27,0
Week 1,0,0,Solo,SlixnzYT,Oceania,75,200,44,0,8,36,0
Week 1,0,0,Solo,ttvFrendo,Oceania,76,150,43,1,20,23,0
Week 1,0,0,Solo,Коda,Oceania,77,150,43,1,16,27,0
Week 1,0,0,Solo,Crian.,Oceania,78,150,43,1,11,32,0
Week 1,0,0,Solo,Lapex .,Oceania,79,150,43,1,9,34,0
Week 1,0,0,Solo,aleccfishy,Oceania,80,150,43,0,23,20,0
Week 1,0,0,Solo,delkud 爱你,Oceania,81,150,43,0,19,24,0
Week 1,0,0,Solo,Honour Dylan,Oceania,82,150,42,1,15,27,0
Week 1,0,0,Solo,bloods devour,Oceania,83,150,42,1,15,27,0
Week 1,0,0,Solo,SINCН,Oceania,84,150,42,1,9,33,0
Week 1,0,0,Solo,Dеxie,Oceania,85,150,42,0,20,22,0
Week 1,0,0,Solo,osiris漢,Oceania,86,150,42,0,19,23,0
Week 1,0,0,Solo,TwitchJordyx3,Oceania,87,150,42,0,17,25,0
Week 1,0,0,Solo,Billaay,Oceania,88,150,42,0,17,25,0
Week 1,0,0,Solo,AzTaks,Oceania,89,150,42,0,14,28,0
Week 1,0,0,Solo,Evorsers,Oceania,90,150,41,1,13,28,0
Week 1,0,0,Solo,zorehfishy,Oceania,91,150,41,0,29,12,0
Week 1,0,0,Solo,tRickkyyyyy,Oceania,92,150,41,0,24,17,0
Week 1,0,0,Solo,jаhlyn,Oceania,93,150,41,0,22,19,0
Week 1,0,0,Solo,Solarity TwoPump,Oceania,94,150,41,0,22,19,0
Week 1,0,0,Solo,MoozMah.,Oceania,95,150,41,0,21,20,0
Week 1,0,0,Solo,Trell.,Oceania,96,150,41,0,17,24,0
Week 1,0,0,Solo,2eㅤ,Oceania,97,150,41,0,14,27,0
Week 1,0,0,Solo,Bаthan,Oceania,98,150,41,0,11,30,0
Week 1,0,0,Solo,UncleAndy.,Oceania,99,150,40,1,22,18,0
Week 1,0,0,Solo,Nаtanyo,Oceania,100,150,40,1,19,21,0
Week 3,3,0,Solo,Cat 夢,Oceania,1,2500,80,1,47,33,1
Week 3,0,0,Solo,Jynx .,Oceania,2,2250,77,1,38,39,0
