Name,Region,Date,TotalEvents,UniqueEvents
Twitch Ntpenguin,NA East,10/20/2019,1,1
marcsfn twitch,NA East,10/17/2019,2,1
marcsfn twitch,NA East,10/24/2019,3,2
Twitch.TrashyFN_,NA East,10/23/2019,2,2
Twitch.TrashyFN_,NA East,10/24/2019,1,1
Twitch.TrashyFN_,NA East,10/15/2019,1,1
Twitch.TrashyFN_,NA East,10/17/2019,1,1
Calebur.,NA East,10/17/2019,1,1
EGYX Skash,NA East,10/21/2019,1,1
EGYX Skash,NA East,10/23/2019,1,1
Nethron FL1X,NA East,10/23/2019,1,1
Nethron FL1X,NA East,10/20/2019,1,1
sotue on youtube,NA East,10/21/2019,1,1
Mikeyy .,NA East,10/22/2019,1,1
Mikeyy .,NA East,10/24/2019,2,2
Mikeyy .,NA East,10/20/2019,2,2
Mikeyy .,NA East,10/18/2019,5,3
GageFN.,NA East,10/22/2019,1,1
Pnuw-,NA East,10/20/2019,1,1
ape swan,NA East,10/24/2019,7,4
TTV.NightSeeker_,NA East,10/20/2019,1,1
Ape W Keys,NA East,10/24/2019,5,3
Evade Jermworm98,NA East,10/26/2019,5,3
Evade Jermworm98,NA East,10/24/2019,4,3
Evade Jermworm98,NA East,10/23/2019,1,1
Evade Jermworm98,NA East,10/25/2019,1,1
Blueе,NA East,10/21/2019,2,2
Blueе,NA East,10/20/2019,1,1
Blueе,NA East,10/17/2019,2,2
NorCal Severe,NA East,10/17/2019,2,1
NorCal Severe,NA East,10/21/2019,1,1
Mr Zain.,NA East,10/25/2019,1,1
GeixShawty.TTV,NA East,10/26/2019,1,1
mayo-iwnl,NA East,10/22/2019,1,1
Apex Clawboy,NA East,10/21/2019,1,1
Apex Clawboy,NA East,10/17/2019,1,1
Iciev,NA East,10/17/2019,1,1
Iciev,NA East,10/19/2019,5,3
Iciev,NA East,10/18/2019,4,4
Iciev,NA East,10/21/2019,1,1
50 pot lucas,NA East,10/15/2019,1,1
F3AR_MY_SK1LL,NA East,10/26/2019,1,1
kyle tf up,NA East,10/20/2019,1,1
Faint ㅤ,NA East,10/21/2019,1,1
Novie BB,NA East,10/25/2019,1,1
Convex Zantar,NA East,10/21/2019,2,1
TtvPichonGamingツ,NA East,10/26/2019,1,1
TtvPichonGamingツ,NA East,10/17/2019,1,1
wCarey,NA East,10/19/2019,1,1
wCarey,NA East,10/15/2019,3,2
Cortes1x,NA East,10/15/2019,1,1
77 TeKae,NA East,10/19/2019,1,1
ez_bmo tv,NA East,10/26/2019,2,2
Gr3glX W keys,NA East,10/20/2019,5,3
thomє,NA West,10/24/2019,5,5
thomє,NA West,10/21/2019,1,1
jonah has a bona,NA East,10/14/2019,1,1
JCrackTV,NA East,10/20/2019,2,1
Ronaldo2k.,NA East,10/14/2019,2,2
Ronaldo2k.,NA East,10/15/2019,2,2
Ronaldo2k.,NA East,10/20/2019,2,2
Ronaldo2k.,NA East,10/18/2019,3,3
Ronaldo2k.,NA East,10/17/2019,1,1
Ronaldo2k.,NA East,10/22/2019,1,1
Ronaldo2k.,NA East,10/23/2019,1,1
Ronaldo2k.,NA East,10/21/2019,2,2
Ronaldo2k.,NA East,10/25/2019,2,2
Tacks Hits Shots,NA East,10/20/2019,1,1
kasche qt,NA East,10/17/2019,1,1
kasche qt,NA East,10/18/2019,1,1
kasche qt,NA East,10/20/2019,2,2
kasche qt,NA East,10/21/2019,1,1
kasche qt,NA East,10/22/2019,1,1
kasche qt,NA East,10/26/2019,1,1
scryyxfishy,NA East,10/17/2019,2,1
GA_H1tz,NA East,10/16/2019,2,1
GA_H1tz,NA East,10/21/2019,2,1
dyln3219 on ttv,NA East,10/15/2019,1,1
Twitch Prienmium,NA East,10/16/2019,1,1
Twitch Prienmium,NA East,10/17/2019,1,1
Twitch Prienmium,NA East,10/26/2019,1,1
TTV ITSPINECONE,NA East,10/19/2019,3,2
Rise Joysick,NA West,10/26/2019,1,1
BWBRohans.TTV,NA East,10/18/2019,1,1
TTV Clinjy,NA East,10/24/2019,1,1
oM Tank,NA East,10/22/2019,1,1
blooxㅤㅤㅤㅤ,NA East,10/15/2019,3,1
Desiccatorツ,NA East,10/26/2019,1,1
GA_Noire,NA East,10/26/2019,1,1
GA_Noire,NA East,10/17/2019,2,1
GA_Noire,NA East,10/14/2019,1,1
GA_Noire,NA East,10/20/2019,1,1
Nobu SilentPow,NA East,10/18/2019,1,1
Nobu SilentPow,NA East,10/22/2019,1,1
Nobu SilentPow,NA East,10/23/2019,2,2
Nobu SilentPow,NA East,10/24/2019,2,1
Code joji-shi,NA East,10/20/2019,1,1
narwhal spams l2,NA East,10/20/2019,1,1
narwhal spams l2,NA East,10/22/2019,1,1
WEG Kyro,NA East,10/25/2019,1,1
Rise scrupools,NA West,10/17/2019,1,1
buka .,NA East,10/21/2019,1,1
buka .,NA East,10/25/2019,2,1
ISOLATE14K,NA East,10/24/2019,2,1
ISOLATE14K,NA East,10/26/2019,1,1
ISOLATE14K,NA East,10/14/2019,1,1
ISOLATE14K,NA East,10/16/2019,1,1
ISOLATE14K,NA East,10/18/2019,2,1
ISOLATE14K,NA East,10/19/2019,2,2
ISOLATE14K,NA East,10/20/2019,3,2
DenQuieT,NA East,10/26/2019,1,1
Ðruk,NA East,10/14/2019,3,2
Ðruk,NA East,10/15/2019,1,1
Ðruk,NA East,10/17/2019,1,1
moon_cakes_TV,NA East,10/26/2019,1,1
Teki takes walls,NA East,10/24/2019,1,1
mеta,NA East,10/22/2019,1,1
Мatrii,NA East,10/22/2019,1,1
Мatrii,NA East,10/19/2019,2,1
mr_cashh 80 FOV,NA East,10/19/2019,1,1
mr_cashh 80 FOV,NA East,10/26/2019,1,1
baydog.,NA East,10/24/2019,1,1
baydog.,NA East,10/26/2019,1,1
baydog.,NA East,10/19/2019,1,1
Elevate Adonis,NA East,10/20/2019,1,1
Elevate Adonis,NA East,10/23/2019,1,1
chukko qualed,NA East,10/25/2019,1,1
chukko qualed,NA East,10/23/2019,4,2
chay5e on twitch,NA East,10/22/2019,1,1
chay5e on twitch,NA East,10/16/2019,1,1
Randizzy.,NA East,10/18/2019,1,1
monky curse,NA East,10/16/2019,1,1
monky curse,NA East,10/17/2019,1,1
monky curse,NA East,10/22/2019,1,1
monky curse,NA East,10/26/2019,2,2
monky curse,NA East,10/24/2019,3,2
ChazzFN,NA East,10/21/2019,1,1
LXRY Panda,NA East,10/22/2019,1,1
R7 Sleezy,NA West,10/23/2019,1,1
V8 ChiefAJ,NA East,10/26/2019,1,1
V8 ChiefAJ,NA East,10/23/2019,2,2
V8 ChiefAJ,NA East,10/24/2019,3,3
Nobu Bly,NA East,10/25/2019,1,1
Scatt fn,NA East,10/26/2019,1,1
Pyxl _Chewy,NA East,10/24/2019,1,1
Pyxl _Chewy,NA East,10/26/2019,1,1
Pyxl _Chewy,NA East,10/25/2019,2,1
Pyxl _Chewy,NA East,10/18/2019,1,1
Pyxl _Chewy,NA East,10/20/2019,4,2
Carter1k,NA East,10/19/2019,2,2
Carter1k,NA East,10/20/2019,1,1
Carter1k,NA East,10/25/2019,4,4
Evade RemdogG,NA East,10/24/2019,2,1
Evade RemdogG,NA East,10/26/2019,1,1
tBаrnes,NA East,10/25/2019,1,1
RS kolorful,NA East,10/22/2019,1,1
RS kolorful,NA East,10/24/2019,1,1
RS kolorful,NA East,10/25/2019,1,1
RS kolorful,NA East,10/21/2019,2,2
RS kolorful,NA East,10/16/2019,1,1
RS kolorful,NA East,10/20/2019,5,4
RS kolorful,NA East,10/19/2019,3,3
metxhs,NA East,10/21/2019,5,2
Vexifire,NA East,10/25/2019,2,2
Vexifire,NA East,10/14/2019,2,2
Vexifire,NA East,10/17/2019,1,1
Aminished TTV,NA East,10/16/2019,1,1
Aminished TTV,NA East,10/20/2019,1,1
Aminished TTV,NA East,10/21/2019,1,1
PflugerFN,NA East,10/24/2019,1,1
oCaelum,NA East,10/19/2019,1,1
oCaelum,NA East,10/20/2019,1,1
Equitz,NA East,10/26/2019,1,1
PhevmosYT,NA East,10/20/2019,1,1
sub 2 riley,NA East,10/24/2019,1,1
klutchshot.,NA East,10/25/2019,2,2
2Chenz.,NA East,10/17/2019,1,1
2Chenz.,NA East,10/19/2019,2,2
2Chenz.,NA East,10/18/2019,5,3
Zizzel.,NA East,10/20/2019,1,1
Zizzel.,NA East,10/22/2019,1,1
Zizzel.,NA East,10/23/2019,1,1
Speguu,NA East,10/21/2019,2,2
ftre.,NA East,10/21/2019,1,1
ftre.,NA East,10/20/2019,1,1
ChuckyW FN,NA East,10/18/2019,1,1
Sunzio,NA East,10/20/2019,2,2
Sunzio,NA East,10/26/2019,1,1
akaTimmay,NA East,10/26/2019,1,1
vexx is bad.,NA East,10/14/2019,1,1
YouTubeBroph,NA East,10/14/2019,2,1
YouTubeBroph,NA East,10/17/2019,2,1
YouTubeBroph,NA East,10/20/2019,5,2
YouTubeBroph,NA East,10/26/2019,1,1
0 Ping Fearful,NA East,10/22/2019,1,1
ElonMuskVEVOtv,NA East,10/24/2019,2,1
ElonMuskVEVOtv,NA East,10/19/2019,3,2
ElonMuskVEVOtv,NA East,10/17/2019,2,2
yt swaysuo,NA East,10/25/2019,2,2
yt swaysuo,NA East,10/22/2019,1,1
yt swaysuo,NA East,10/24/2019,1,1
yt swaysuo,NA East,10/26/2019,1,1
PapiCheex,NA East,10/15/2019,1,1
twitch OS_Viper,NA East,10/26/2019,1,1
im juz,NA East,10/16/2019,1,1
im juz,NA East,10/20/2019,1,1
1400 Symetrical,NA West,10/26/2019,1,1
tendons,NA East,10/21/2019,1,1
tendons,NA East,10/25/2019,1,1
CLG psalm,NA East,10/23/2019,2,2
CLG psalm,NA East,10/26/2019,3,2
CLG psalm,NA East,10/14/2019,1,1
CLG psalm,NA East,10/15/2019,1,1
CLG psalm,NA East,10/18/2019,1,1
CLG psalm,NA East,10/20/2019,1,1
CLG psalm,NA East,10/24/2019,5,4
CLG psalm,NA East,10/19/2019,2,1
CLG psalm,NA East,10/16/2019,3,2
CLG psalm,NA East,10/17/2019,3,3
TheManiac.,NA East,10/14/2019,1,1
NC iConick,NA East,10/17/2019,1,1
Acornㅤㅤ,NA East,10/19/2019,1,1
Acornㅤㅤ,NA East,10/25/2019,3,1
Acornㅤㅤ,NA East,10/21/2019,1,1
Acornㅤㅤ,NA East,10/24/2019,1,1
Glοwing.,NA East,10/22/2019,1,1
Glοwing.,NA East,10/17/2019,1,1
Glοwing.,NA East,10/19/2019,1,1
iPrepared,NA East,10/26/2019,1,1
Legend.ㅤ,NA East,10/25/2019,1,1
Tragix.,NA East,10/18/2019,3,3
special ed jack,NA East,10/14/2019,1,1
special ed jack,NA East,10/25/2019,1,1
Thiccboy Hoax,NA East,10/24/2019,4,3
ScoopThat,NA East,10/17/2019,1,1
ScoopThat,NA East,10/18/2019,1,1
JoeyyFPS,NA East,10/17/2019,1,1
JoeyyFPS,NA East,10/22/2019,1,1
JoeyyFPS,NA East,10/25/2019,1,1
JoeyyFPS,NA East,10/26/2019,1,1
ttv-Freaky401,NA East,10/19/2019,1,1
FаZe Mеgga.,NA East,10/19/2019,2,2
snehxn,NA East,10/20/2019,1,1
Fyerd On Youtube,NA East,10/18/2019,2,1
T1 Sofa,NA East,10/15/2019,2,2
T1 Sofa,NA East,10/16/2019,2,1
T1 Sofa,NA East,10/20/2019,2,2
T1 Sofa,NA East,10/18/2019,4,1
T1 Sofa,NA East,10/14/2019,1,1
T1 Sofa,NA East,10/19/2019,1,1
T1 Sofa,NA East,10/21/2019,3,2
KoopTrain,NA East,10/19/2019,1,1
ItsJaxk,NA East,10/26/2019,2,1
FaZe Tennp0,NA East,10/22/2019,1,1
MarkowskiTV,NA East,10/22/2019,1,1
614 PickedTV,NA East,10/26/2019,1,1
614 PickedTV,NA East,10/20/2019,1,1
V11 joey,NA East,10/23/2019,1,1
V11 joey,NA East,10/26/2019,2,1
TSM_Kaysid,NA West,10/21/2019,1,1
TSM_Kaysid,NA West,10/26/2019,1,1
TSM_Kaysid,NA West,10/20/2019,3,2
TSM_Kaysid,NA West,10/17/2019,2,2
Zoofle,NA East,10/21/2019,1,1
Zoofle,NA East,10/22/2019,1,1
stained.,NA East,10/23/2019,1,1
zoooooooooooooof,NA West,10/21/2019,2,2
zoooooooooooooof,NA West,10/20/2019,2,2
zoooooooooooooof,NA West,10/16/2019,1,1
1080x1080,NA East,10/17/2019,1,1
1080x1080,NA East,10/26/2019,1,1
Jmoe161,NA East,10/26/2019,1,1
Nickmercs,NA East,10/22/2019,1,1
Nickmercs,NA East,10/17/2019,1,1
Papi Cid,NA East,10/16/2019,1,1
Papi Cid,NA East,10/17/2019,1,1
Papi Cid,NA East,10/18/2019,1,1
Papi Cid,NA East,10/21/2019,1,1
Twitch Parsic,NA East,10/21/2019,1,1
Fflo.,NA East,10/24/2019,2,2
Parallel ZAJAX,NA East,10/22/2019,2,1
Parallel ZAJAX,NA East,10/16/2019,1,1
Parallel ZAJAX,NA East,10/18/2019,2,2
Vlict,NA East,10/26/2019,1,1
sportykid2019,NA East,10/19/2019,1,1
Exodo Matz,NA East,10/21/2019,2,1
Youtube Sharinq,NA East,10/24/2019,1,1
t1049,NA East,10/15/2019,1,1
t1049,NA East,10/17/2019,1,1
t1049,NA East,10/20/2019,1,1
t1049,NA East,10/19/2019,3,1
RosesGG,NA East,10/25/2019,1,1
IG TwasLucky,NA West,10/21/2019,1,1
IG TwasLucky,NA West,10/24/2019,1,1
IG TwasLucky,NA West,10/19/2019,1,1
Xylloz,NA East,10/21/2019,1,1
Proxy is cracked,NA East,10/21/2019,1,1
ImThatSheep,NA West,10/25/2019,2,1
ImThatSheep,NA West,10/22/2019,4,3
ImThatSheep,NA West,10/21/2019,5,1
jjalbr,NA East,10/22/2019,1,1
w joffy,NA East,10/25/2019,3,1
Roguenemy,NA East,10/14/2019,1,1
GanzoSZN,NA East,10/14/2019,1,1
GanzoSZN,NA East,10/21/2019,1,1
Trevrj,NA East,10/18/2019,1,1
Monarchy Elitxe,NA East,10/20/2019,1,1
Xcceptツ,NA East,10/26/2019,1,1
YT Jeton,NA East,10/15/2019,1,1
Conjurings1x,NA East,10/14/2019,1,1
Conjurings1x,NA East,10/22/2019,1,1
TFlick77,NA East,10/25/2019,1,1
TFlick77,NA East,10/26/2019,1,1
TFlick77,NA East,10/23/2019,3,1
Twitter Natxre9,NA East,10/25/2019,1,1
FA Staqi,NA East,10/17/2019,1,1
chandler fn.,NA East,10/17/2019,1,1
splats on native,NA East,10/20/2019,1,1
splats on native,NA East,10/22/2019,1,1
TTV Nipterz,NA East,10/14/2019,1,1
TTV Nipterz,NA East,10/18/2019,1,1
TTV Nipterz,NA East,10/19/2019,1,1
uwu russ,NA East,10/23/2019,2,1
Tweekinn,NA East,10/19/2019,1,1
zJxcob,NA East,10/24/2019,1,1
root on iPAD pro,NA East,10/25/2019,1,1
Arsen ElElder,NA East,10/22/2019,1,1
jinFN youtube.,NA East,10/21/2019,1,1
jinFN youtube.,NA East,10/20/2019,1,1
Gen.G Maddiesuun,NA West,10/17/2019,1,1
Gen.G Maddiesuun,NA West,10/26/2019,1,1
RB Luccs,NA East,10/22/2019,1,1
stealthonsticks,NA East,10/16/2019,1,1
Senzz.,NA East,10/20/2019,1,1
Senzz.,NA East,10/21/2019,1,1
Senzz.,NA East,10/25/2019,2,2
Xirii on Twitch,NA West,10/26/2019,3,2
Xirii on Twitch,NA West,10/15/2019,2,2
SimpleFN,NA East,10/19/2019,2,2
SimpleFN,NA East,10/16/2019,1,1
SimpleFN,NA East,10/18/2019,1,1
SimpleFN,NA East,10/20/2019,1,1
USE CODE ARCTIC,NA East,10/22/2019,6,6
NeeqoFN,NA East,10/22/2019,1,1
etereoum,NA East,10/22/2019,1,1
Vontumbles,NA East,10/26/2019,1,1
Vontumbles,NA East,10/21/2019,2,2
Vontumbles,NA East,10/20/2019,1,1
Vontumbles,NA East,10/19/2019,3,2
Young.Miggy,NA East,10/24/2019,1,1
FA Mangz,NA East,10/25/2019,1,1
FA Mangz,NA East,10/23/2019,2,2
FA Mangz,NA East,10/20/2019,2,1
FA Mangz,NA East,10/18/2019,1,1
1400 Pika,NA West,10/20/2019,1,1
1400 Pika,NA West,10/21/2019,1,1
1400 Pika,NA West,10/23/2019,1,1
1400 Pika,NA West,10/24/2019,1,1
Ghost Аssault,NA East,10/21/2019,1,1
Ghost Аssault,NA East,10/14/2019,1,1
Ghost Аssault,NA East,10/16/2019,1,1
Pаrur,NA East,10/24/2019,1,1
Liquid Riversan,NA West,10/21/2019,1,1
Liquid Riversan,NA West,10/22/2019,1,1
Liquid Riversan,NA West,10/26/2019,2,2
Liquid Riversan,NA West,10/18/2019,1,1
Plalism,NA East,10/20/2019,2,1
WBG Rhux,NA West,10/20/2019,1,1
WBG Rhux,NA West,10/23/2019,1,1
WBG Rhux,NA West,10/26/2019,1,1
Smoke Celest,NA East,10/21/2019,1,1
Smoke Celest,NA East,10/22/2019,2,1
Smoke Celest,NA East,10/20/2019,1,1
Smoke Celest,NA East,10/17/2019,2,2
swork1,NA East,10/14/2019,1,1
swork1,NA East,10/16/2019,1,1
swork1,NA East,10/24/2019,2,2
swork1,NA East,10/25/2019,2,2
swork1,NA East,10/22/2019,1,1
Clyfen,NA West,10/22/2019,2,2
Clyfen,NA West,10/24/2019,2,1
Clyfen,NA West,10/14/2019,2,1
sewshy yt,NA East,10/25/2019,1,1
Bolt Glace,NA East,10/21/2019,1,1
Bolt Glace,NA East,10/20/2019,4,3
The Keener,NA East,10/24/2019,1,1
FYC Fyne,NA East,10/17/2019,1,1
Pendamic,NA East,10/22/2019,1,1
meowgang forcx,NA East,10/24/2019,1,1
NorCal Kamare,NA East,10/20/2019,1,1
Zay Is Decent,NA East,10/21/2019,1,1
Youtube DeeLaiFN,NA East,10/22/2019,1,1
CmrnKills Twitch,NA East,10/26/2019,1,1
babyballs nayht,NA East,10/23/2019,1,1
babyballs nayht,NA East,10/25/2019,1,1
babyballs nayht,NA East,10/18/2019,1,1
DrJMike TTV,NA East,10/14/2019,1,1
LilPritz,NA East,10/19/2019,1,1
LilPritz,NA East,10/22/2019,1,1
Astonie,NA East,10/22/2019,1,1
Astonie,NA East,10/26/2019,1,1
Astonie,NA East,10/15/2019,1,1
МSF Clixㅤ,NA East,10/14/2019,2,2
FA Deyy,NA East,10/16/2019,2,1
FA Deyy,NA East,10/20/2019,2,2
FA Deyy,NA East,10/17/2019,1,1
FA Deyy,NA East,10/19/2019,1,1
FA Deyy,NA East,10/25/2019,4,3
RingerKidTTV,NA East,10/21/2019,4,1
RingerKidTTV,NA East,10/26/2019,1,1
rk Pandqs,NA East,10/22/2019,2,2
rk Pandqs,NA East,10/21/2019,4,3
GLOCKY HNDRXX,NA East,10/14/2019,1,1
Finess Spidey,NA East,10/26/2019,1,1
Zxyza Has Aimbot,NA East,10/22/2019,1,1
0 ping link,NA East,10/24/2019,1,1
gRiNdEr droxide,NA East,10/20/2019,1,1
Skqttles,NA East,10/16/2019,1,1
Twitch Lreaperzz,NA East,10/16/2019,1,1
Gen Kalvin,NA East,10/21/2019,1,1
playboi haze,NA East,10/20/2019,1,1
playboi haze,NA East,10/15/2019,2,1
WhiteChocalate69,NA East,10/25/2019,1,1
vdub fa,NA East,10/20/2019,1,1
Zenoki,NA West,10/26/2019,1,1
twitch.sycojake,NA East,10/22/2019,1,1
twitch.sycojake,NA East,10/24/2019,1,1
Thomuss_,NA West,10/23/2019,1,1
Thomuss_,NA West,10/22/2019,4,4
MRKN Gatekka,NA West,10/24/2019,2,2
Yonder Swifty7K,NA West,10/26/2019,1,1
100Т SirD,NA West,10/23/2019,3,2
100Т SirD,NA West,10/16/2019,1,1
S2 rehx,NA West,10/25/2019,1,1
S2 rehx,NA West,10/26/2019,2,2
REC Triggу,NA West,10/23/2019,1,1
REC Triggу,NA West,10/17/2019,2,1
S2 Bumboy,NA West,10/19/2019,1,1
S2 Bumboy,NA West,10/21/2019,1,1
S2 Bumboy,NA West,10/22/2019,1,1
S2 Bumboy,NA West,10/23/2019,1,1
S2 Bumboy,NA West,10/26/2019,1,1
Arkhram1x,NA West,10/22/2019,1,1
Arkhram1x,NA West,10/25/2019,1,1
Arkhram1x,NA West,10/15/2019,1,1
Arkhram1x,NA West,10/16/2019,1,1
Arkhram1x,NA West,10/26/2019,3,2
nnivlak 2S,NA West,10/20/2019,2,1
willi_4m,NA West,10/20/2019,3,2
willi_4m,NA West,10/18/2019,1,1
willi_4m,NA West,10/23/2019,1,1
willi_4m,NA West,10/24/2019,2,1
snoirreH,NA West,10/26/2019,1,1
Au franceUSA tv,NA West,10/25/2019,1,1
Au franceUSA tv,NA West,10/17/2019,1,1
WBG Visz,NA West,10/14/2019,1,1
WBG Visz,NA West,10/26/2019,1,1
aim.fiscoo,NA West,10/22/2019,1,1
aim.fiscoo,NA West,10/23/2019,1,1
aim.fiscoo,NA West,10/26/2019,1,1
fright.,NA West,10/23/2019,1,1
ttv godku_,NA West,10/24/2019,1,1
ttv godku_,NA West,10/22/2019,2,2
S2 pash,Brazil,10/21/2019,1,1
S2 pash,Brazil,10/25/2019,1,1
S2 pash,Brazil,10/15/2019,1,1
S2 pash,Brazil,10/17/2019,2,2
snоw xd,NA West,10/15/2019,2,1
KNG EpikWhale,NA West,10/15/2019,2,2
KNG EpikWhale,NA West,10/18/2019,2,2
KNG EpikWhale,NA West,10/20/2019,4,4
KNG EpikWhale,NA West,10/17/2019,6,5
KNG EpikWhale,NA West,10/14/2019,1,1
KNG EpikWhale,NA West,10/25/2019,3,3
KNG EpikWhale,NA West,10/26/2019,4,4
KNG EpikWhale,NA West,10/22/2019,1,1
KNG EpikWhale,NA West,10/23/2019,1,1
KNG EpikWhale,NA West,10/24/2019,1,1
KNG EpikWhale,NA West,10/21/2019,2,2
wavyjаcob,NA West,10/26/2019,1,1
Au tyvan YT,NA West,10/25/2019,1,1
Au tyvan YT,NA West,10/23/2019,2,1
Τrashy,NA West,10/23/2019,1,1
Pyro Exoph,NA East,10/22/2019,1,1
Pyro Exoph,NA East,10/23/2019,1,1
Pyro Exoph,NA East,10/25/2019,1,1
Pyro Exoph,NA East,10/20/2019,1,1
Retake BarBan,NA West,10/17/2019,1,1
Retake BarBan,NA West,10/24/2019,1,1
RichHomieQuinn,NA West,10/23/2019,1,1
RichHomieQuinn,NA West,10/25/2019,1,1
RichHomieQuinn,NA West,10/26/2019,1,1
RichHomieQuinn,NA West,10/19/2019,1,1
RichHomieQuinn,NA West,10/20/2019,1,1
broom scrub,NA West,10/17/2019,1,1
broom scrub,NA West,10/19/2019,1,1
broom scrub,NA West,10/20/2019,2,2
broom scrub,NA West,10/21/2019,1,1
broom scrub,NA West,10/22/2019,1,1
broom scrub,NA West,10/24/2019,2,1
niibs-,NA West,10/26/2019,1,1
YerMomOnToast,NA West,10/21/2019,1,1
YerMomOnToast,NA West,10/24/2019,1,1
Mazer Wood,NA West,10/22/2019,1,1
Mazer Wood,NA West,10/25/2019,2,1
Mazer Wood,NA West,10/19/2019,2,2
ㅤﾠㅤ,NA West,10/24/2019,1,1
Rift,NA West,10/25/2019,1,1
KNG Vent,NA West,10/21/2019,1,1
KNG Vent,NA West,10/23/2019,1,1
Au ronin YT,NA West,10/25/2019,1,1
Bolt Jonny,NA West,10/24/2019,1,1
Bolt Jonny,NA West,10/19/2019,1,1
Synergy Code Kix,NA West,10/17/2019,1,1
Twitch Rucien,NA West,10/19/2019,1,1
Twitch Rucien,NA West,10/23/2019,1,1
TiG_FN,NA West,10/21/2019,1,1
Synergy Toukii,NA West,10/22/2019,1,1
Synergy Toukii,NA West,10/26/2019,1,1
Synergy Toukii,NA West,10/21/2019,2,1
Synergy Toukii,NA West,10/23/2019,2,2
Synergy Toukii,NA West,10/18/2019,1,1
Synergy Toukii,NA West,10/20/2019,1,1
HaanzeR,NA West,10/20/2019,1,1
HaanzeR,NA West,10/26/2019,6,4
verrt,NA West,10/22/2019,1,1
verrt,NA West,10/23/2019,1,1
1400 DomoFN YT,NA West,10/20/2019,1,1
AK Ze,NA West,10/23/2019,1,1
AK Ze,NA West,10/26/2019,1,1
4DRStorm.,NA West,10/26/2019,1,1
Bolt dade,NA West,10/16/2019,1,1
LBCJustinTV,NA West,10/18/2019,1,1
LBCJustinTV,NA West,10/20/2019,1,1
LBCJustinTV,NA West,10/22/2019,1,1
Code Tendai,NA West,10/18/2019,1,1
KNG Sealmatt,NA West,10/24/2019,1,1
KNG Sealmatt,NA West,10/26/2019,1,1
KNG Barl,NA West,10/24/2019,1,1
KNG Barl,NA West,10/25/2019,1,1
KNG Barl,NA West,10/20/2019,1,1
sanity likes mud,NA West,10/15/2019,1,1
Impulѕe,NA West,10/22/2019,1,1
Impulѕe,NA West,10/26/2019,1,1
Impulѕe,NA West,10/21/2019,2,2
KNG Jay.,NA West,10/26/2019,1,1
KNG Jay.,NA West,10/17/2019,2,1
Ghost Sean,NA West,10/26/2019,1,1
sensei tacozz,NA West,10/21/2019,1,1
sensei tacozz,NA West,10/16/2019,2,1
beauqt,NA West,10/19/2019,1,1
beauqt,NA West,10/23/2019,1,1
Bloom Falconer,NA West,10/21/2019,1,1
Bloom Falconer,NA West,10/26/2019,1,1
Bloom Falconer,NA West,10/15/2019,1,1
cr1002cr,NA West,10/22/2019,1,1
cbkflame,NA West,10/21/2019,1,1
cbkflame,NA West,10/26/2019,1,1
cbkflame,NA West,10/17/2019,2,1
Synergy Kix,NA West,10/21/2019,1,1
Synergy Kix,NA West,10/23/2019,1,1
Juckmenqt,NA West,10/23/2019,1,1
juice.mizuma,NA West,10/21/2019,1,1
juice.mizuma,NA West,10/22/2019,1,1
TrevholTTV,NA West,10/24/2019,2,1
TrevholTTV,NA West,10/20/2019,3,3
Au maken YT,NA West,10/18/2019,1,1
Au maken YT,NA West,10/22/2019,2,2
Au maken YT,NA West,10/23/2019,2,2
Au maken YT,NA West,10/25/2019,1,1
Au maken YT,NA West,10/26/2019,1,1
Ghost Aydan,NA West,10/26/2019,1,1
FaZe Jaomock,NA West,10/22/2019,1,1
FaZe Jaomock,NA West,10/26/2019,1,1
FaZe Jaomock,NA West,10/20/2019,2,2
sensei cortex,NA West,10/22/2019,1,1
KNG Tavern,NA West,10/26/2019,1,1
KNG Tavern,NA West,10/21/2019,2,2
KNG Tavern,NA West,10/24/2019,3,1
Mazer captainy,NA West,10/18/2019,1,1
syphx.,NA West,10/23/2019,1,1
syphx.,NA West,10/26/2019,1,1
WBG Wheels,NA West,10/26/2019,1,1
WBG Wheels,NA West,10/20/2019,1,1
Twitch Slowf0,NA West,10/20/2019,1,1
Retake Impact,NA West,10/18/2019,1,1
Retake Impact,NA West,10/20/2019,1,1
Retake Impact,NA West,10/26/2019,1,1
Retake Impact,NA West,10/23/2019,2,2
Yonder July,NA West,10/26/2019,2,1
Yonder July,NA West,10/18/2019,1,1
OhMyPulse,NA West,10/20/2019,1,1
Dogmeat Gator,NA West,10/19/2019,1,1
Dogmeat Gator,NA West,10/20/2019,4,2
Dogmeat Gator,NA West,10/22/2019,1,1
Dogmeat Gator,NA West,10/26/2019,1,1
TXG Temple,NA West,10/25/2019,1,1
TXG Temple,NA West,10/26/2019,1,1
spidеyy,NA West,10/21/2019,1,1
spidеyy,NA West,10/26/2019,1,1
PapoAnthony,NA West,10/18/2019,3,1
PapoAnthony,NA West,10/20/2019,1,1
PapoAnthony,NA West,10/21/2019,3,2
PapoAnthony,NA West,10/23/2019,3,3
blly,NA West,10/23/2019,4,1
blly,NA West,10/16/2019,1,1
blly,NA West,10/18/2019,1,1
parm,NA West,10/20/2019,1,1
CLG Summer,NA West,10/23/2019,1,1
Twitch KarimSZN,NA West,10/26/2019,3,2
LZR Sрicy,NA West,10/16/2019,1,1
